ENSPMAP00000008509	ENSPMAG00000007740	Petromyzon_marinus
ENSORLP00000010673	ENSORLG00000008499	Oryzias_latipes_ASM223467v1
ENSORLP00015035017	ENSORLG00015021333	Oryzias_latipes_ASM223469v1
ENSORLP00020004109	ENSORLG00020004896	Oryzias_latipes_ASM223471v1
ENSOMEP00000013147	ENSOMEG00000014591	Oryzias_melastigma
ENSKMAP00000027218	ENSKMAG00000020180	Kryptolebias_marmoratus
ENSGWIP00000046555	ENSGWIG00000022973	Gouania_willdenowi
ENSBSLP00000042867	ENSBSLG00000020509	Betta_splendens
ENSMMOP00000014974	ENSMMOG00000011444	Mola_mola
ENSGACP00000012989	ENSGACG00000009843	Gasterosteus_aculeatus
ENSPKIP00000031397	ENSPKIG00000011902	Paramormyrops_kingsleyae
ENSLOCP00000022026	ENSLOCG00000017923	Lepisosteus_oculatus
ENSECRP00000010496	ENSECRG00000006989	Erpetoichthys_calabaricus
ENSCMIP00000012781	ENSCMIG00000006484	Callorhinchus_milii
ENSEBUP00000016030	ENSEBUG00000010081	Eptatretus_burgeri
