ENSPMAP00000003503	ENSPMAG00000003202	Petromyzon_marinus
ENSLBEP00000019649	ENSLBEG00000015117	Labrus_bergylta
ENSCGOP00000001965	ENSCGOG00000001068	Cottoperca_gobio
ENSLCRP00005003773	ENSLCRG00005001996	Larimichthys_crocea
ENSMMOP00000016618	ENSMMOG00000012655	Mola_mola
ENSPRNP00000024768	ENSPRNG00000012602	Parambassis_ranga
ENSPRNP00000024765	ENSPRNG00000012598	Parambassis_ranga
ENSAPEP00000002487	ENSAPEG00000001767	Amphiprion_percula
ENSAOCP00000003667	ENSAOCG00000006980	Amphiprion_ocellaris
ENSAPOP00000025968	ENSAPOG00000000883	Acanthochromis_polyacanthus
ENSSPAP00000001537	ENSSPAG00000001125	Stegastes_partitus
ENSXMAP00000029331	ENSXMAG00000021931	Xiphophorus_maculatus
ENSXCOP00000011046	ENSXCOG00000008345	Xiphophorus_couchianus
ENSGAFP00000030433	ENSGAFG00000020504	Gambusia_affinis
ENSPLAP00000001561	ENSPLAG00000002670	Poecilia_latipinna
ENSPMEP00000034272	ENSPMEG00000023394	Poecilia_mexicana
ENSPFOP00000010796	ENSPFOG00000010832	Poecilia_formosa
ENSCVAP00000032907	ENSCVAG00000000606	Cyprinodon_variegatus
ENSFHEP00000003455	ENSFHEG00000004371	Fundulus_heteroclitus
ENSORLP00020008778	ENSORLG00020009679	Oryzias_latipes_ASM223471v1
ENSORLP00000010349	ENSORLG00000008244	Oryzias_latipes_ASM223467v1
ENSORLP00000045963	ENSORLG00000027268	Oryzias_latipes_ASM223467v1
ENSORLP00015004317	ENSORLG00015005116	Oryzias_latipes_ASM223469v1
ENSOMEP00000002038	ENSOMEG00000002964	Oryzias_melastigma
ENSMAMP00000029288	ENSMAMG00000019733	Mastacembelus_armatus
ENSMALP00000004094	ENSMALG00000002987	Monopterus_albus
ENSATEP00000034209	ENSATEG00000023510	Anabas_testudineus
ENSSMAP00000016906	ENSSMAG00000010379	Scophthalmus_maximus
ENSLCAP00010019712	ENSLCAG00010009312	Lates_calcarifer
ENSSLDP00000021627	ENSSLDG00000016896	Seriola_lalandi_dorsalis
ENSSDUP00000030765	ENSSDUG00000022166	Seriola_dumerili
ENSGACP00000012123	ENSGACG00000009183	Gasterosteus_aculeatus
ENSHBUP00000033663	ENSHBUG00000000641	Haplochromis_burtoni
ENSPNYP00000003366	ENSPNYG00000002615	Pundamilia_nyererei
ENSACLP00000019384	ENSACLG00000013184	Astatotilapia_calliptera
ENSMZEP00005035935	ENSMZEG00005026822	Maylandia_zebra
ENSMZEP00005033177	ENSMZEG00005024761	Maylandia_zebra
ENSNBRP00000025556	ENSNBRG00000019513	Neolamprologus_brichardi
ENSONIP00000025661	ENSONIG00000020364	Oreochromis_niloticus
ENSACIP00000004179	ENSACIG00000003280	Amphilophus_citrinellus
ENSKMAP00000013101	ENSKMAG00000009837	Kryptolebias_marmoratus
ENSBSLP00000003681	ENSBSLG00000001991	Betta_splendens
ENSGWIP00000002303	ENSGWIG00000001278	Gouania_willdenowi
ENSTRUP00000036198	ENSTRUG00000014148	Takifugu_rubripes
ENSTNIP00000014044	ENSTNIG00000011109	Tetraodon_nigroviridis
ENSHCOP00000011091	ENSHCOG00000013884	Hippocampus_comes
ENSGMOP00000009729	ENSGMOG00000009105	Gadus_morhua
ENSHHUP00000032835	ENSHHUG00000020791	Hucho_hucho
ENSHHUP00000004250	ENSHHUG00000002587	Hucho_hucho
ENSELUP00000030738	ENSELUG00000008054	Esox_lucius
ENSCHAP00000058763	ENSCHAG00000026426	Clupea_harengus
ENSSFOP00015028400	ENSSFOG00015018227	Scleropages_formosus
ENSPKIP00000007562	ENSPKIG00000023412	Paramormyrops_kingsleyae
ENSDCDP00000022628	ENSDCDG00000017325	Denticeps_clupeoides
ENSLOCP00000012703	ENSLOCG00000010367	Lepisosteus_oculatus
ENSECRP00000021736	ENSECRG00000014669	Erpetoichthys_calabaricus
ENSACAP00000001188	ENSACAG00000001205	Anolis_carolinensis
ENSNSUP00000010059	ENSNSUG00000007657	Notechis_scutatus
ENSSMRP00000022378	ENSSMRG00000017386	Salvator_merianae
ENSPVIP00000015583	ENSPVIG00000012009	Pogona_vitticeps
ENSSPUP00000014884	ENSSPUG00000011487	Sphenodon_punctatus
ENSCPGP00000013887	ENSCPGG00000009839	Calidris_pygmaea
ENSCPUP00000029248	ENSCPUG00000019607	Calidris_pugnax
ENSLCOP00000017633	ENSLCOG00000012471	Lepidothrix_coronata
ENSMVIP00005025433	ENSMVIG00005017780	Manacus_vitellinus
ENSPMJP00000005856	ENSPMJG00000005050	Parus_major
ENSCCEP00000023608	ENSCCEG00000021102	Cyanistes_caeruleus
ENSJHYP00000016959	ENSJHYG00000012957	Junco_hyemalis
ENSZALP00000002022	ENSZALG00000002344	Zonotrichia_albicollis
ENSSCAP00000009474	ENSSCAG00000007215	Serinus_canaria
ENSTGUP00000018194	ENSTGUG00000018356	Taeniopygia_guttata
ENSLSDP00000017500	ENSLSDG00000012538	Lonchura_striata_domestica
ENSFALP00000013814	ENSFALG00000013235	Ficedula_albicollis
ENSMUNP00000019760	ENSMUNG00000015088	Melopsittacus_undulatus
ENSGALP00000011785	ENSGALG00000007284	Gallus_gallus
ENSMGAP00000017468	ENSMGAG00000009030	Meleagris_gallopavo
ENSCJPP00005022669	ENSCJPG00005018030	Coturnix_japonica
ENSNMEP00000024417	ENSNMEG00000020745	Numida_meleagris
ENSAPLP00000030279	ENSAPLG00000003065	Anas_platyrhynchos_platyrhynchos
ENSMVIP00005007651	ENSMVIG00005005721	Manacus_vitellinus
ENSABRP00000002746	ENSABRG00000002616	Anser_brachyrhynchus
ENSAHAP00000025051	ENSAHAG00000017470	Apteryx_haastii
ENSAOWP00000020043	ENSAOWG00000013557	Apteryx_owenii
ENSARWP00000027871	ENSARWG00000018824	Apteryx_rowi
ENSDNVP00000016880	ENSDNVG00000011821	Dromaius_novaehollandiae
ENSNPEP00000004510	ENSNPEG00000003445	Nothoprocta_perdicaria
ENSCPRP00005023482	ENSCPRG00005016305	Crocodylus_porosus
ENSGAGP00000010263	ENSGAGG00000008044	Gopherus_agassizii
ENSCABP00000025591	ENSCABG00000018824	Chelonoidis_abingdonii
ENSCPBP00000038886	ENSCPBG00000026830	Chrysemys_picta_bellii
ENSPSIP00000002901	ENSPSIG00000002817	Pelodiscus_sinensis
MGP_SPRETEiJ_P0037307	MGP_SPRETEiJ_G0019830	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000016339	ENSMSIG00000013996	Mus_spicilegus
MGP_CAROLIEiJ_P0035625	MGP_CAROLIEiJ_G0018954	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000064986	ENSMUSG00000056296	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0083738	MGP_PahariEiJ_G0029968	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000011307	ENSRNOG00000008203	Rattus_norvegicus
ENSMUGP00000020417	ENSMUGG00000017238	Meriones_unguiculatus
ENSCGRP00015020626	ENSCGRG00015015772	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001027097	ENSCGRG00001024206	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000020291	ENSCGRG00000014759	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000000279	ENSMAUG00000000263	Mesocricetus_auratus
ENSMOCP00000019475	ENSMOCG00000017455	Microtus_ochrogaster
ENSPEMP00000005841	ENSPEMG00000008249	Peromyscus_maniculatus_bairdii
ENSNGAP00000010178	ENSNGAG00000012667	Nannospalax_galili
ENSCPOP00000011537	ENSCPOG00000012817	Cavia_porcellus
ENSCAPP00000000606	ENSCAPG00000000596	Cavia_aperea
ENSCLAP00000001228	ENSCLAG00000000935	Chinchilla_lanigera
ENSHGLP00000015391	ENSHGLG00000011002	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023702	ENSHGLG00100017418	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000001153	ENSFDAG00000011211	Fukomys_damarensis
ENSODEP00000000595	ENSODEG00000000498	Octodon_degus
ENSSTOP00000005367	ENSSTOG00000006010	Ictidomys_tridecemlineatus
ENSUPAP00010001610	ENSUPAG00010001362	Urocitellus_parryii
ENSSDAP00000011795	ENSSDAG00000010638	Spermophilus_dauricus
ENSMMMP00000016556	ENSMMMG00000014720	Marmota_marmota_marmota
ENSDORP00000001757	ENSDORG00000001872	Dipodomys_ordii
ENSCCNP00000007147	ENSCCNG00000007655	Castor_canadensis
ENSOCUP00000037838	ENSOCUG00000012918	Oryctolagus_cuniculus
ENSFCAP00000048814	ENSFCAG00000038136	Felis_catus
ENSTSYP00000021641	ENSTSYG00000031529	Carlito_syrichta
ENSOPRP00000010028	ENSOPRG00000010990	Ochotona_princeps
ENSTSYP00000003763	ENSTSYG00000004134	Carlito_syrichta
ENSTBEP00000012394	ENSTBEG00000014315	Tupaia_belangeri
ENSPSMP00000006606	ENSPSMG00000004928	Prolemur_simus
ENSMICP00000037269	ENSMICG00000016442	Microcebus_murinus
ENSPCOP00000020565	ENSPCOG00000022257	Propithecus_coquereli
ENSOGAP00000000397	ENSOGAG00000000442	Otolemur_garnettii
ENSPTRP00000026031	ENSPTRG00000015073	Pan_troglodytes
ENSPPAP00000027935	ENSPPAG00000037002	Pan_paniscus
ENSGGOP00000002473	ENSGGOG00000002513	Gorilla_gorilla
ENSP00000418994	ENSG00000163630	Homo_sapiens
ENSPPYP00000015376	ENSPPYG00000013748	Pongo_abelii
ENSNLEP00000039831	ENSNLEG00000011741	Nomascus_leucogenys
ENSCANP00000004123	ENSCANG00000014160	Colobus_angolensis_palliatus
ENSPTEP00000026138	ENSPTEG00000026245	Piliocolobus_tephrosceles
ENSRBIP00000007700	ENSRBIG00000027749	Rhinopithecus_bieti
ENSRROP00000000965	ENSRROG00000003319	Rhinopithecus_roxellana
ENSCATP00000000079	ENSCATG00000000279	Cercocebus_atys
ENSCSAP00000008200	ENSCSAG00000012010	Chlorocebus_sabaeus
ENSMMUP00000075676	ENSMMUG00000023718	Macaca_mulatta
ENSMFAP00000044417	ENSMFAG00000039535	Macaca_fascicularis
ENSMNEP00000027654	ENSMNEG00000037219	Macaca_nemestrina
ENSMLEP00000001680	ENSMLEG00000006476	Mandrillus_leucophaeus
ENSPANP00000035163	ENSPANG00000021872	Papio_anubis
ENSTGEP00000033428	ENSTGEG00000026687	Theropithecus_gelada
ENSCCAP00000030429	ENSCCAG00000033216	Cebus_capucinus_imitator
ENSCJAP00000056571	ENSCJAG00000019605	Callithrix_jacchus
ENSSBOP00000029157	ENSSBOG00000030877	Saimiri_boliviensis_boliviensis
ENSANAP00000039573	ENSANAG00000037166	Aotus_nancymaae
ENSBIXP00005046086	ENSBIXG00005031052	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000017256	ENSBMUG00000013046	Bos_mutus
ENSBTAP00000057581	ENSBTAG00000000265	Bos_taurus
ENSBBBP00000013009	ENSBBBG00000020682	Bison_bison_bison
ENSOARP00000012466	ENSOARG00000011630	Ovis_aries
ENSCHIP00000032308	ENSCHIG00000026328	Capra_hircus
ENSSSCP00000033777	ENSSSCG00000027617	Sus_scrofa_strain_reference
ENSTTRP00000006906	ENSTTRG00000007300	Tursiops_truncatus
ENSVPAP00000004476	ENSVPAG00000004826	Vicugna_pacos
ENSEASP00005001883	ENSEASG00005001493	Equus_asinus_asinus
ENSECAP00000028155	ENSECAG00000011166	Equus_caballus
ENSUMAP00000032602	ENSUMAG00000023503	Ursus_maritimus
ENSUAMP00000002119	ENSUAMG00000001964	Ursus_americanus
ENSAMEP00000016122	ENSAMEG00000015299	Ailuropoda_melanoleuca
ENSMPUP00000016818	ENSMPUG00000016922	Mustela_putorius_furo
ENSNVIP00000014757	ENSNVIG00000011537	Neovison_vison
ENSCAFP00000057454	ENSCAFG00000029431	Canis_lupus_familiaris
ENSCAFP00020013430	ENSCAFG00020010764	Canis_lupus_dingo
ENSVVUP00000020035	ENSVVUG00000014802	Vulpes_vulpes
ENSPPRP00000008452	ENSPPRG00000003285	Panthera_pardus
ENSPTIP00000012276	ENSPTIG00000012400	Panthera_tigris_altaica
ENSPVAP00000009191	ENSPVAG00000009752	Pteropus_vampyrus
ENSMLUP00000004727	ENSMLUG00000005177	Myotis_lucifugus
ENSSARP00000009668	ENSSARG00000010720	Sorex_araneus
ENSEEUP00000007569	ENSEEUG00000008326	Erinaceus_europaeus
ENSDNOP00000021767	ENSDNOG00000040982	Dasypus_novemcinctus
ENSLAFP00000015716	ENSLAFG00000018746	Loxodonta_africana
ENSCHOP00000001683	ENSCHOG00000001914	Choloepus_hoffmanni
ENSETEP00000013698	ENSETEG00000016880	Echinops_telfairi
ENSJJAP00000011535	ENSJJAG00000014840	Jaculus_jaculus
ENSPCAP00000012838	ENSPCAG00000013773	Procavia_capensis
ENSPCIP00000016554	ENSPCIG00000012745	Phascolarctos_cinereus
ENSVURP00010007675	ENSVURG00010005907	Vombatus_ursinus
ENSMEUP00000014521	ENSMEUG00000015898	Notamacropus_eugenii
ENSSHAP00000009281	ENSSHAG00000008032	Sarcophilus_harrisii
ENSMODP00000003594	ENSMODG00000002954	Monodelphis_domestica
ENSOANP00000002807	ENSOANG00000001762	Ornithorhynchus_anatinus
ENSUMAP00000009342	ENSUMAG00000007052	Ursus_maritimus
ENSBIXP00000026737	ENSBIXG00000029494	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSPTEP00000013755	ENSPTEG00000015376	Piliocolobus_tephrosceles
ENSOANP00000027333	ENSOANG00000021465	Ornithorhynchus_anatinus
ENSDNVP00000016876	ENSDNVG00000011813	Dromaius_novaehollandiae
ENSXETP00000025168	ENSXETG00000003931	Xenopus_tropicalis
ENSLACP00000021831	ENSLACG00000022543	Latimeria_chalumnae
ENSCMIP00000012842	ENSCMIG00000006509	Callorhinchus_milii
ENSPMAP00000008792	ENSPMAG00000007994	Petromyzon_marinus
ENSEBUP00000013473	ENSEBUG00000008498	Eptatretus_burgeri
ENSCINP00000033687	ENSCING00000019360	Ciona_intestinalis
ENSEBUP00000018639	ENSEBUG00000011636	Eptatretus_burgeri
F42G8.11.1	WBGene00004979	Caenorhabditis_elegans_strain_N2
