dromaius_novaehollandiae ENSDNVG00000004568
macaca_nemestrina ENSMNEG00000035830
macaca_mulatta ENSMMUG00000020832
papio_anubis ENSPANG00000030031
rhinopithecus_bieti ENSRBIG00000028256
rhinopithecus_roxellana ENSRROG00000025504
callithrix_jacchus ENSCJAG00000022533
carlito_syrichta ENSTSYG00000037040
prolemur_simus ENSPSMG00000002446
microcebus_murinus ENSMICG00000000119
sus_scrofa ENSSSCG00000005420
sus_scrofa ENSSSCG00000005419
vicugna_pacos ENSVPAG00000009738
equus_asinus_asinus ENSEASG00005022940
equus_caballus ENSECAG00000004318
ursus_americanus ENSUAMG00000014706
ursus_maritimus ENSUMAG00000013103
ailuropoda_melanoleuca ENSAMEG00000019730
mustela_putorius_furo ENSMPUG00000018559
neovison_vison ENSNVIG00000006438
canis_lupus_dingo ENSCAFG00020020008
canis_lupus_familiaris ENSCAFG00000032327
vulpes_vulpes ENSVVUG00000027282
panthera_pardus ENSPPRG00000021335
panthera_tigris_altaica ENSPTIG00000001548
felis_catus ENSFCAG00000022837
panthera_tigris_altaica ENSPTIG00000001528
felis_catus ENSFCAG00000040440
microcebus_murinus ENSMICG00000047170
prolemur_simus ENSPSMG00000002443
otolemur_garnettii ENSOGAG00000033971
erinaceus_europaeus ENSEEUG00000002263
erinaceus_europaeus ENSEEUG00000008258
loxodonta_africana ENSLAFG00000006323
sus_scrofa ENSSSCG00000036043
capra_hircus ENSCHIG00000024149
nomascus_leucogenys ENSNLEG00000017192
nomascus_leucogenys ENSNLEG00000000396
pan_paniscus ENSPPAG00000026277
pan_troglodytes ENSPTRG00000021215
homo_sapiens ENSG00000179055
gorilla_gorilla ENSGGOG00000016226
macaca_fascicularis ENSMFAG00000034479
macaca_nemestrina ENSMNEG00000031881
cercocebus_atys ENSCATG00000029314
papio_anubis ENSPANG00000033753
macaca_mulatta ENSMMUG00000043899
procavia_capensis ENSPCAG00000013353
choloepus_hoffmanni ENSCHOG00000007887
choloepus_hoffmanni ENSCHOG00000005899
dasypus_novemcinctus ENSDNOG00000045948
propithecus_coquereli ENSPCOG00000026887
otolemur_garnettii ENSOGAG00000029712
loxodonta_africana ENSLAFG00000022633
ursus_americanus ENSUAMG00000014704
ursus_maritimus ENSUMAG00000013101
ailuropoda_melanoleuca ENSAMEG00000019823
canis_lupus_familiaris ENSCAFG00000032550
canis_lupus_dingo ENSCAFG00020019996
vulpes_vulpes ENSVVUG00000027275
neovison_vison ENSNVIG00000006440
mustela_putorius_furo ENSMPUG00000018556
ailuropoda_melanoleuca ENSAMEG00000019724
canis_lupus_dingo ENSCAFG00020019999
canis_lupus_familiaris ENSCAFG00000029270
vulpes_vulpes ENSVVUG00000027279
ornithorhynchus_anatinus ENSOANG00000002831
sarcophilus_harrisii ENSSHAG00000002354
sarcophilus_harrisii ENSSHAG00000000484
monodelphis_domestica ENSMODG00000025504
monodelphis_domestica ENSMODG00000016242
monodelphis_domestica ENSMODG00000025503
notamacropus_eugenii ENSMEUG00000004897
monodelphis_domestica ENSMODG00000016254
sarcophilus_harrisii ENSSHAG00000002736
phascolarctos_cinereus ENSPCIG00000032835
sarcophilus_harrisii ENSSHAG00000003710
monodelphis_domestica ENSMODG00000024609
sarcophilus_harrisii ENSSHAG00000004077
monodelphis_domestica ENSMODG00000002578
cricetulus_griseus_crigri_1.0 ENSCGRG00000018572
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005176
cricetulus_griseus_crigri-picr ENSCGRG00015027256
mesocricetus_auratus ENSMAUG00000014914
peromyscus_maniculatus_bairdii ENSPEMG00000000791
microtus_ochrogaster ENSMOCG00000006465
mus_spicilegus ENSMSIG00000019985
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027018
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000043385
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026053
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028391
rattus_norvegicus ENSRNOG00000014263
nannospalax_galili ENSNGAG00000013696
castor_canadensis ENSCCNG00000001072
spermophilus_dauricus ENSSDAG00000014068
urocitellus_parryii ENSUPAG00010009243
marmota_marmota_marmota ENSMMMG00000002527
cavia_aperea ENSCAPG00000008956
cavia_porcellus ENSCPOG00000000722
octodon_degus ENSODEG00000000380
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005250
oryctolagus_cuniculus ENSOCUG00000004267
propithecus_coquereli ENSPCOG00000020243
prolemur_simus ENSPSMG00000009010
otolemur_garnettii ENSOGAG00000025252
pan_troglodytes ENSPTRG00000021250
pan_paniscus ENSPPAG00000008245
homo_sapiens ENSG00000171133
gorilla_gorilla ENSGGOG00000005175
nomascus_leucogenys ENSNLEG00000019219
mandrillus_leucophaeus ENSMLEG00000023734
mandrillus_leucophaeus ENSMLEG00000011401
cercocebus_atys ENSCATG00000015378
macaca_fascicularis ENSMFAG00000014044
papio_anubis ENSPANG00000001755
chlorocebus_sabaeus ENSCSAG00000000469
theropithecus_gelada ENSTGEG00000028790
piliocolobus_tephrosceles ENSPTEG00000032230
aotus_nancymaae ENSANAG00000034187
bos_mutus ENSBMUG00000006946
bos_taurus ENSBTAG00000010686
bison_bison_bison ENSBBBG00000022304
capra_hircus ENSCHIG00000024856
ovis_aries ENSOARG00000006738
vicugna_pacos ENSVPAG00000007055
sus_scrofa ENSSSCG00000005458
ursus_maritimus ENSUMAG00000017725
ursus_americanus ENSUAMG00000022557
ailuropoda_melanoleuca ENSAMEG00000019905
neovison_vison ENSNVIG00000008507
mustela_putorius_furo ENSMPUG00000018565
vulpes_vulpes ENSVVUG00000028844
vulpes_vulpes ENSVVUG00000003624
canis_lupus_familiaris ENSCAFG00000002983
canis_lupus_dingo ENSCAFG00020022490
myotis_lucifugus ENSMLUG00000024331
myotis_lucifugus ENSMLUG00000025991
equus_asinus_asinus ENSEASG00005023118
dasypus_novemcinctus ENSDNOG00000024488
loxodonta_africana ENSLAFG00000012372
monodelphis_domestica ENSMODG00000016240
sarcophilus_harrisii ENSSHAG00000005245
equus_asinus_asinus ENSEASG00005022934
equus_caballus ENSECAG00000035274
bos_mutus ENSBMUG00000017735
bos_taurus ENSBTAG00000049256
bison_bison_bison ENSBBBG00000006179
equus_caballus ENSECAG00000034781
equus_caballus ENSECAG00000038835
felis_catus ENSFCAG00000041390
felis_catus ENSFCAG00000040377
panthera_pardus ENSPPRG00000008176
felis_catus ENSFCAG00000029257
ursus_maritimus ENSUMAG00000013090
ursus_americanus ENSUAMG00000014695
ailuropoda_melanoleuca ENSAMEG00000019839
mustela_putorius_furo ENSMPUG00000018545
canis_lupus_dingo ENSCAFG00020019986
canis_lupus_familiaris ENSCAFG00000002680
vulpes_vulpes ENSVVUG00000008247
equus_caballus ENSECAG00000040643
myotis_lucifugus ENSMLUG00000030713
myotis_lucifugus ENSMLUG00000030687
bos_taurus ENSBTAG00000000145
bos_mutus ENSBMUG00000010086
ovis_aries ENSOARG00000003165
sus_scrofa ENSSSCG00000005413
otolemur_garnettii ENSOGAG00000024599
prolemur_simus ENSPSMG00000002465
theropithecus_gelada ENSTGEG00000001342
piliocolobus_tephrosceles ENSPTEG00000034465
spermophilus_dauricus ENSSDAG00000016080
urocitellus_parryii ENSUPAG00010014902
marmota_marmota_marmota ENSMMMG00000003935
dasypus_novemcinctus ENSDNOG00000043141
loxodonta_africana ENSLAFG00000032636
sarcophilus_harrisii ENSSHAG00000004577
sarcophilus_harrisii ENSSHAG00000001764
monodelphis_domestica ENSMODG00000016249
monodelphis_domestica ENSMODG00000016250
monodelphis_domestica ENSMODG00000025505
sarcophilus_harrisii ENSSHAG00000005301
monodelphis_domestica ENSMODG00000012427
chlorocebus_sabaeus ENSCSAG00000000450
theropithecus_gelada ENSTGEG00000006269
piliocolobus_tephrosceles ENSPTEG00000021250
pan_troglodytes ENSPTRG00000020925
pan_paniscus ENSPPAG00000029896
homo_sapiens ENSG00000168828
gorilla_gorilla ENSGGOG00000028587
otolemur_garnettii ENSOGAG00000011843
prolemur_simus ENSPSMG00000003911
oryctolagus_cuniculus ENSOCUG00000016656
erinaceus_europaeus ENSEEUG00000014426
sus_scrofa ENSSSCG00000033771
sus_scrofa ENSSSCG00000037731
sus_scrofa ENSSSCG00000040609
sus_scrofa ENSSSCG00000035548
sus_scrofa ENSSSCG00000032981
bison_bison_bison ENSBBBG00000017023
bison_bison_bison ENSBBBG00000017016
bos_taurus ENSBTAG00000052220
bos_taurus ENSBTAG00000054526
bison_bison_bison ENSBBBG00000017033
bos_taurus ENSBTAG00000048744
bos_taurus ENSBTAG00000054837
bos_taurus ENSBTAG00000049192
bison_bison_bison ENSBBBG00000017040
bos_taurus ENSBTAG00000053868
capra_hircus ENSCHIG00000012438
ovis_aries ENSOARG00000002390
vicugna_pacos ENSVPAG00000005597
myotis_lucifugus ENSMLUG00000011749
pteropus_vampyrus ENSPVAG00000003031
ursus_americanus ENSUAMG00000009923
ursus_maritimus ENSUMAG00000007463
ailuropoda_melanoleuca ENSAMEG00000019358
mustela_putorius_furo ENSMPUG00000018506
neovison_vison ENSNVIG00000017028
canis_lupus_familiaris ENSCAFG00000023939
canis_lupus_dingo ENSCAFG00020017500
vulpes_vulpes ENSVVUG00000020171
panthera_tigris_altaica ENSPTIG00000003599
panthera_pardus ENSPPRG00000018745
felis_catus ENSFCAG00000012759
equus_caballus ENSECAG00000003856
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020508
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021263
octodon_degus ENSODEG00000020303
chinchilla_lanigera ENSCLAG00000017499
cavia_aperea ENSCAPG00000007896
cavia_porcellus ENSCPOG00000006373
castor_canadensis ENSCCNG00000028411
ictidomys_tridecemlineatus ENSSTOG00000019968
marmota_marmota_marmota ENSMMMG00000006552
urocitellus_parryii ENSUPAG00010017625
spermophilus_dauricus ENSSDAG00000021655
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004497
cricetulus_griseus_crigri_1.0 ENSCGRG00000020014
cricetulus_griseus_crigri-picr ENSCGRG00015000351
mesocricetus_auratus ENSMAUG00000009473
peromyscus_maniculatus_bairdii ENSPEMG00000006836
microtus_ochrogaster ENSMOCG00000001902
mus_spicilegus ENSMSIG00000019465
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046450
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025952
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026913
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024097
rattus_norvegicus ENSRNOG00000015646
meriones_unguiculatus ENSMUGG00000006572
nannospalax_galili ENSNGAG00000020703
dipodomys_ordii ENSDORG00000006274
loxodonta_africana ENSLAFG00000007698
procavia_capensis ENSPCAG00000011164
echinops_telfairi ENSETEG00000011680
echinops_telfairi ENSETEG00000006847
echinops_telfairi ENSETEG00000006243
equus_asinus_asinus ENSEASG00005000073
xenopus_tropicalis ENSXETG00000003325
