FBpp0086065	FBgn0010620	Drosophila_melanogaster
ENSRNOP00000011582	ENSRNOG00000008526	Rattus_norvegicus
ENSMUGP00000011528	ENSMUGG00000010089	Meriones_unguiculatus
ENSCGRP00001022571	ENSCGRG00001021077	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000015106	ENSCGRG00000010957	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015019280	ENSCGRG00015014794	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000017392	ENSMAUG00000016271	Mesocricetus_auratus
ENSMOCP00000021475	ENSMOCG00000018814	Microtus_ochrogaster
ENSPEMP00000019402	ENSPEMG00000017700	Peromyscus_maniculatus_bairdii
ENSNGAP00000025405	ENSNGAG00000023370	Nannospalax_galili
ENSJJAP00000013344	ENSJJAG00000016131	Jaculus_jaculus
ENSCCNP00000021458	ENSCCNG00000021245	Castor_canadensis
ENSDORP00000001866	ENSDORG00000001987	Dipodomys_ordii
ENSCLAP00000019508	ENSCLAG00000013388	Chinchilla_lanigera
ENSODEP00000009349	ENSODEG00000007000	Octodon_degus
ENSCAPP00000002349	ENSCAPG00000005252	Cavia_aperea
ENSCPOP00000014360	ENSCPOG00000022891	Cavia_porcellus
ENSHGLP00000023010	ENSHGLG00000016411	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023512	ENSHGLG00100017267	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022852	ENSFDAG00000021142	Fukomys_damarensis
ENSMMMP00000025563	ENSMMMG00000022402	Marmota_marmota_marmota
ENSUPAP00010023345	ENSUPAG00010018496	Urocitellus_parryii
ENSSDAP00000019163	ENSSDAG00000017456	Spermophilus_dauricus
ENSMLUP00000020928	ENSMLUG00000027617	Myotis_lucifugus
ENSMLUP00000000435	ENSMLUG00000000479	Myotis_lucifugus
ENSPVAP00000005303	ENSPVAG00000005604	Pteropus_vampyrus
ENSBTAP00000023657	ENSBTAG00000012507	Bos_taurus
ENSBIXP00000003500	ENSBIXG00000009914	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000013802	ENSBMUG00000010531	Bos_mutus
ENSBIXP00005044464	ENSBIXG00005028295	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000024713	ENSBBBG00000019755	Bison_bison_bison
ENSOARP00000015527	ENSOARG00000014468	Ovis_aries
ENSCHIP00000025797	ENSCHIG00000022415	Capra_hircus
ENSSSCP00000058848	ENSSSCG00000027710	Sus_scrofa_strain_reference
ENSEEUP00000008422	ENSEEUG00000009244	Erinaceus_europaeus
ENSECAP00000021040	ENSECAG00000023570	Equus_caballus
ENSEASP00005005275	ENSEASG00005003946	Equus_asinus_asinus
ENSUAMP00000018291	ENSUAMG00000014516	Ursus_americanus
ENSAMEP00000000030	ENSAMEG00000000030	Ailuropoda_melanoleuca
ENSMPUP00000005280	ENSMPUG00000005318	Mustela_putorius_furo
ENSNVIP00000003522	ENSNVIG00000002774	Neovison_vison
ENSCAFP00020015774	ENSCAFG00020012663	Canis_lupus_dingo
ENSCAFP00000017947	ENSCAFG00000028507	Canis_lupus_familiaris
ENSVVUP00000031802	ENSVVUG00000023122	Vulpes_vulpes
ENSPPRP00000013456	ENSPPRG00000006665	Panthera_pardus
ENSPTIP00000017478	ENSPTIG00000015889	Panthera_tigris_altaica
ENSFCAP00000001082	ENSFCAG00000001168	Felis_catus
ENSOCUP00000036141	ENSOCUG00000016937	Oryctolagus_cuniculus
ENSOPRP00000014939	ENSOPRG00000016365	Ochotona_princeps
ENSTBEP00000001448	ENSTBEG00000001665	Tupaia_belangeri
ENSTSYP00000003628	ENSTSYG00000003964	Carlito_syrichta
ENSTTRP00000005163	ENSTTRG00000005472	Tursiops_truncatus
ENSSARP00000001159	ENSSARG00000001272	Sorex_araneus
ENSPCIP00000030666	ENSPCIG00000022818	Phascolarctos_cinereus
ENSVURP00010004603	ENSVURG00010003654	Vombatus_ursinus
ENSMEUP00000000350	ENSMEUG00000000380	Notamacropus_eugenii
ENSMODP00000034386	ENSMODG00000013243	Monodelphis_domestica
ENSSHAP00000010563	ENSSHAG00000009119	Sarcophilus_harrisii
ENSOANP00000019333	ENSOANG00000012216	Ornithorhynchus_anatinus
ENSXETP00000015144	ENSXETG00000000352	Xenopus_tropicalis
ENSLACP00000020236	ENSLACG00000017785	Latimeria_chalumnae
ENSXMAP00000005966	ENSXMAG00000005950	Xiphophorus_maculatus
ENSXCOP00000006330	ENSXCOG00000004891	Xiphophorus_couchianus
ENSGAFP00000022860	ENSGAFG00000015452	Gambusia_affinis
ENSPFOP00000012448	ENSPFOG00000012404	Poecilia_formosa
ENSPMEP00000011318	ENSPMEG00000013371	Poecilia_mexicana
ENSPLAP00000014377	ENSPLAG00000018057	Poecilia_latipinna
ENSPREP00000013082	ENSPREG00000008881	Poecilia_reticulata
ENSFHEP00000030317	ENSFHEG00000015626	Fundulus_heteroclitus
ENSCVAP00000014438	ENSCVAG00000017250	Cyprinodon_variegatus
ENSKMAP00000017500	ENSKMAG00000013054	Kryptolebias_marmoratus
ENSORLP00015035642	ENSORLG00015022354	Oryzias_latipes_ASM223469v1
ENSORLP00020014645	ENSORLG00020015670	Oryzias_latipes_ASM223471v1
ENSOMEP00000009651	ENSOMEG00000010884	Oryzias_melastigma
ENSMZEP00005031263	ENSMZEG00005023301	Maylandia_zebra
ENSACLP00000038082	ENSACLG00000025664	Astatotilapia_calliptera
ENSPNYP00000028971	ENSPNYG00000021731	Pundamilia_nyererei
ENSHBUP00000031676	ENSHBUG00000017695	Haplochromis_burtoni
ENSONIP00000022092	ENSONIG00000017521	Oreochromis_niloticus
ENSNBRP00000023152	ENSNBRG00000017700	Neolamprologus_brichardi
ENSACIP00000005920	ENSACIG00000004640	Amphilophus_citrinellus
ENSAPEP00000020369	ENSAPEG00000014555	Amphiprion_percula
ENSAOCP00000002089	ENSAOCG00000000217	Amphiprion_ocellaris
ENSAPOP00000023618	ENSAPOG00000005526	Acanthochromis_polyacanthus
ENSSPAP00000008190	ENSSPAG00000006255	Stegastes_partitus
ENSLBEP00000005719	ENSLBEG00000004343	Labrus_bergylta
ENSBSLP00000048926	ENSBSLG00000023319	Betta_splendens
ENSTRUP00000008473	ENSTRUG00000003615	Takifugu_rubripes
ENSTNIP00000011413	ENSTNIG00000008573	Tetraodon_nigroviridis
ENSMMOP00000007427	ENSMMOG00000005788	Mola_mola
ENSGWIP00000027486	ENSGWIG00000014385	Gouania_willdenowi
ENSCSEP00000017851	ENSCSEG00000011455	Cynoglossus_semilaevis
ENSLCRP00005029994	ENSLCRG00005011911	Larimichthys_crocea
ENSCGOP00000038505	ENSCGOG00000017655	Cottoperca_gobio
ENSMALP00000002381	ENSMALG00000001786	Monopterus_albus
ENSMAMP00000007794	ENSMAMG00000005259	Mastacembelus_armatus
ENSATEP00000006058	ENSATEG00000004249	Anabas_testudineus
ENSSDUP00000025205	ENSSDUG00000018307	Seriola_dumerili
ENSSLDP00000026655	ENSSLDG00000020716	Seriola_lalandi_dorsalis
ENSSMAP00000001144	ENSSMAG00000000725	Scophthalmus_maximus
ENSLCAP00010035404	ENSLCAG00010016604	Lates_calcarifer
ENSPRNP00000048705	ENSPRNG00000023298	Parambassis_ranga
ENSHCOP00000023530	ENSHCOG00000012164	Hippocampus_comes
ENSGMOP00000019385	ENSGMOG00000018003	Gadus_morhua
ENSHHUP00000068738	ENSHHUG00000040503	Hucho_hucho
ENSAMXP00000003633	ENSAMXG00000003558	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005017480	ENSAMXG00005009080	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006657	ENSPNAG00000012635	Pygocentrus_nattereri
ENSIPUP00000012766	ENSIPUG00000008678	Ictalurus_punctatus
ENSEEEP00000028755	ENSEEEG00000013818	Electrophorus_electricus
ENSDARP00000072512	ENSDARG00000055656	Danio_rerio
ENSSFOP00015013090	ENSSFOG00015008409	Scleropages_formosus
ENSPKIP00000011480	ENSPKIG00000018555	Paramormyrops_kingsleyae
ENSIPUP00000016420	ENSIPUG00000011121	Ictalurus_punctatus
ENSEEEP00000019540	ENSEEEG00000009579	Electrophorus_electricus
ENSAMXP00005045862	ENSAMXG00005021170	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000043421	ENSAMXG00000042402	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000018254	ENSPNAG00000006960	Pygocentrus_nattereri
ENSDARP00000124778	ENSDARG00000040568	Danio_rerio
ENSCHAP00000048107	ENSCHAG00000022148	Clupea_harengus
ENSDCDP00000010364	ENSDCDG00000005182	Denticeps_clupeoides
ENSTNIP00000001771	ENSTNIG00000001627	Tetraodon_nigroviridis
ENSCSEP00000004808	ENSCSEG00000003104	Cynoglossus_semilaevis
ENSLBEP00000017509	ENSLBEG00000013487	Labrus_bergylta
ENSLBEP00000011452	ENSLBEG00000008741	Labrus_bergylta
ENSGACP00000006642	ENSGACG00000005026	Gasterosteus_aculeatus
ENSMMOP00000013094	ENSMMOG00000010060	Mola_mola
ENSPMEP00000030028	ENSPMEG00000016213	Poecilia_mexicana
ENSPREP00000021560	ENSPREG00000014570	Poecilia_reticulata
ENSPLAP00000003791	ENSPLAG00000005363	Poecilia_latipinna
ENSPFOP00000005752	ENSPFOG00000005828	Poecilia_formosa
ENSGAFP00000016139	ENSGAFG00000010893	Gambusia_affinis
ENSXMAP00000012178	ENSXMAG00000012161	Xiphophorus_maculatus
ENSXCOP00000006996	ENSXCOG00000005403	Xiphophorus_couchianus
ENSCVAP00000008708	ENSCVAG00000010613	Cyprinodon_variegatus
ENSKMAP00000006312	ENSKMAG00000004803	Kryptolebias_marmoratus
ENSORLP00020006924	ENSORLG00020007848	Oryzias_latipes_ASM223471v1
ENSORLP00000018895	ENSORLG00000015075	Oryzias_latipes_ASM223467v1
ENSORLP00015012737	ENSORLG00015013597	Oryzias_latipes_ASM223469v1
ENSOMEP00000000373	ENSOMEG00000001266	Oryzias_melastigma
ENSCGOP00000025818	ENSCGOG00000012190	Cottoperca_gobio
ENSLCRP00005010156	ENSLCRG00005004665	Larimichthys_crocea
ENSMAMP00000001696	ENSMAMG00000001225	Mastacembelus_armatus
ENSMALP00000029298	ENSMALG00000020229	Monopterus_albus
ENSATEP00000002955	ENSATEG00000002086	Anabas_testudineus
ENSBSLP00000055578	ENSBSLG00000025963	Betta_splendens
ENSSLDP00000023526	ENSSLDG00000018359	Seriola_lalandi_dorsalis
ENSSDUP00000010824	ENSSDUG00000007912	Seriola_dumerili
ENSSMAP00000022491	ENSSMAG00000013745	Scophthalmus_maximus
ENSLCAP00010005973	ENSLCAG00010002970	Lates_calcarifer
ENSAOCP00000007936	ENSAOCG00000011834	Amphiprion_ocellaris
ENSAPEP00000010867	ENSAPEG00000007783	Amphiprion_percula
ENSSPAP00000019793	ENSSPAG00000014920	Stegastes_partitus
ENSAPOP00000022211	ENSAPOG00000003269	Acanthochromis_polyacanthus
ENSMZEP00005001418	ENSMZEG00005001127	Maylandia_zebra
ENSACLP00000033805	ENSACLG00000022863	Astatotilapia_calliptera
ENSPNYP00000026268	ENSPNYG00000019731	Pundamilia_nyererei
ENSNBRP00000007662	ENSNBRG00000005958	Neolamprologus_brichardi
ENSHBUP00000002090	ENSHBUG00000003273	Haplochromis_burtoni
ENSACIP00000021937	ENSACIG00000017052	Amphilophus_citrinellus
ENSHCOP00000009999	ENSHCOG00000000360	Hippocampus_comes
ENSPMGP00000024590	ENSPMGG00000019888	Periophthalmus_magnuspinnatus
ENSGMOP00000012775	ENSGMOG00000011942	Gadus_morhua
ENSHHUP00000057488	ENSHHUG00000034262	Hucho_hucho
ENSHHUP00000003386	ENSHHUG00000002151	Hucho_hucho
ENSELUP00000014969	ENSELUG00000014954	Esox_lucius
ENSLOCP00000004724	ENSLOCG00000003947	Lepisosteus_oculatus
ENSECRP00000031027	ENSECRG00000020500	Erpetoichthys_calabaricus
ENSEBUP00000021826	ENSEBUG00000013455	Eptatretus_burgeri
ENSEBUP00000005526	ENSEBUG00000003737	Eptatretus_burgeri
ENSCSAVP00000013482	ENSCSAVG00000007906	Ciona_savignyi
ENSCINP00000008090	ENSCING00000003908	Ciona_intestinalis
ENSCINP00000032388	ENSCING00000021551	Ciona_intestinalis
ENSCSAVP00000019732	ENSCSAVG00000011570	Ciona_savignyi
ENSCINP00000004270	ENSCING00000002098	Ciona_intestinalis
